order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
005059edee63c8c708ba61910793b31b,d3b3960bebb0ff8c6edb75c8edd39212,delivered,2018-02-05 18:25:51,2018-02-06 18:30:33,2018-02-07 17:31:55,2018-02-19 21:39:12,2018-03-06 00:00:00
00526a9d4ebde463baee25f386963ddc,5848ef3f994e18c5121d291e0daedc81,delivered,2018-08-07 22:03:44,2018-08-07 22:15:22,2018-08-08 14:11:00,2018-08-16 19:58:24,2018-08-15 00:00:00
0055b77cca3186676c147f532dd2547b,3747cfcc18da3cff44fd440770d92d97,delivered,2018-02-19 21:47:44,2018-02-19 22:47:21,2018-02-20 19:35:24,2018-03-07 19:38:34,2018-03-14 00:00:00
0057199db02d1a5ef41bacbf41f8f63b,c664dc5de5b5f4184bc4ca0285b9f8fe,delivered,2018-01-18 17:05:30,2018-01-20 09:07:51,2018-01-23 14:33:54,2018-02-06 20:07:20,2018-02-20 00:00:00
00571ded73b3c061925584feab0db425,3c628393675b42c6b5ef89461f68ecef,delivered,2017-05-18 20:59:24,2017-05-18 21:10:16,2017-05-22 15:50:30,2017-05-30 09:12:44,2017-06-12 00:00:00
00584d79015452d19fd3d044ba3abdc0,85d84596608ea7f87175ca9521ee12aa,delivered,2017-07-23 19:11:15,2017-07-23 19:27:31,2017-07-24 19:44:26,2017-07-26 18:58:35,2017-08-11 00:00:00
00588f5f20fee630b83d4709e0a42715,b129d989bd1940915efbdc2d239386d3,delivered,2017-08-18 16:02:24,2017-08-19 16:04:45,2017-08-21 21:12:51,2017-08-30 20:43:32,2017-09-29 00:00:00
005997dca4c1fc45066d0a03d54a6469,c5b44be122ce413a4517716ad9dd072e,delivered,2018-04-10 18:01:04,2018-04-10 18:15:20,2018-04-11 22:32:29,2018-04-13 23:04:44,2018-04-26 00:00:00
005a1dded353107dbabf8ffc83a20365,d7165639dc4a682258711343560a17d3,delivered,2018-02-09 18:00:00,2018-02-09 18:10:50,2018-02-14 23:40:04,2018-03-02 22:41:48,2018-03-07 00:00:00
005b49de51a4e006055e8487a50ad8e4,366c88e3ee5ed365c8529a9639c8b91c,delivered,2017-04-09 13:35:38,2017-04-09 13:50:09,2017-04-10 11:18:09,2017-04-27 16:47:35,2017-05-04 00:00:00
005cad6157eadc7f1f09917607f1704a,3c3472f5efc17888458e428b0b9eeef3,delivered,2017-04-15 16:35:52,2017-04-16 16:45:13,2017-04-17 09:05:53,2017-05-03 14:56:08,2017-05-10 00:00:00
005d9a5423d47281ac463a968b3936fb,a2be07c22a9d2071f65b6770e47f540b,delivered,2017-10-18 12:14:29,2017-10-18 12:28:16,2017-10-24 14:56:52,2017-10-27 19:19:43,2017-11-17 00:00:00
005e5166e99d1e4d0c4f808b0540ba94,0f2a7baf176f693c27c891360da9ef2c,delivered,2018-02-21 11:37:24,2018-02-23 02:09:02,2018-03-08 01:10:21,2018-03-27 21:14:59,2018-03-15 00:00:00
005f25968fc854ea16fb16f5bdbc87c7,837cf66598995d5f51efd00d99ced139,delivered,2018-03-04 14:40:35,2018-03-04 15:20:26,2018-03-08 17:27:24,2018-03-20 18:13:37,2018-03-23 00:00:00
00602f25bffa1dcfb71e202fbf9824fb,d91dc5b08f5bb5e181a878580f4ec576,delivered,2017-11-01 17:45:52,2017-11-02 02:35:31,2017-11-03 21:12:51,2017-11-27 21:07:22,2017-12-11 00:00:00
00611822267e76e0055c25c18506f06e,8832232b097dba67d540a76f6ba88795,delivered,2018-07-26 13:35:01,2018-07-26 13:50:14,2018-07-26 14:24:00,2018-07-31 22:52:44,2018-08-20 00:00:00
006127b8b9a1681a982313ed7129c3c0,1aac2b5adf8aec2c00fe67d06aa8ebc2,delivered,2018-03-08 16:01:59,2018-03-09 02:31:25,2018-03-13 03:42:06,2018-03-20 22:27:30,2018-03-26 00:00:00
0064d74f7de7917d54768d7722ad56ac,29dbee0c474f373b72267a9e886522ee,delivered,2017-09-10 21:45:29,2017-09-10 21:55:22,2017-09-12 17:15:00,2017-09-14 17:26:40,2017-09-28 00:00:00
006557c3221c1fcd02b0106343ab357b,ca9e43d2589e04a0608d8989d5c5452d,delivered,2018-02-23 14:36:15,2018-02-23 14:51:13,2018-02-26 22:51:58,2018-03-02 17:28:56,2018-03-23 00:00:00
00664284de7a3470d22931ed78615ee4,cc0f43bd4e0f3ed1a2165365d26029ae,delivered,2017-09-24 13:12:59,2017-09-24 13:30:11,2017-09-25 14:53:50,2017-10-03 22:12:06,2017-10-17 00:00:00
0066a1fdaee16ad5022c5ef979d0b661,f19b59fc51f101023eb15bfbcca65f31,delivered,2018-06-10 19:52:27,2018-06-10 20:17:26,2018-06-11 14:44:00,2018-06-16 15:38:48,2018-07-16 00:00:00
0067c6030d65af0ff98790158ddb0020,a780c20430b67279f7a0b43cf94b1738,delivered,2018-04-27 21:36:27,2018-04-27 21:52:36,2018-05-02 14:41:00,2018-05-07 19:42:40,2018-05-16 00:00:00
0068468c453d28c8ef3fd089e50a5847,6460086b02eadee2bb54c83af13698b0,delivered,2017-11-24 22:25:25,2017-11-25 01:31:26,2017-11-27 23:42:46,2017-12-14 11:47:13,2017-12-20 00:00:00
00685d31ae12e47470ba5c18ba74f22c,eac2fb60d3f12675772fa03f9d8f8ddb,delivered,2017-08-27 21:41:16,2017-08-27 21:55:16,2017-08-29 19:46:04,2017-10-04 10:08:13,2017-09-26 00:00:00
0068c109948b9a1dfb8530d1978acef3,34417388de13fbcd12cfcbd9d1b8dfbd,delivered,2018-01-22 19:46:58,2018-01-24 02:53:04,2018-01-26 16:49:12,2018-02-08 18:39:13,2018-02-20 00:00:00
0068e836900867da359bd81db9227a33,26355ea90aab63ebf5e90caa825a943d,delivered,2017-09-29 11:24:09,2017-09-30 02:24:43,2017-09-30 15:07:31,2017-10-05 20:51:12,2017-10-24 00:00:00
0068fb0e223115e911d362627e8b8800,f0bc088c671f31458f73cc1a6a347842,delivered,2018-07-18 10:46:09,2018-07-19 02:50:11,2018-07-19 12:50:00,2018-07-25 21:04:16,2018-08-15 00:00:00
006c42f310102c1910b3c5793ce5fc34,d63e92aea6fb367972e3cc4f232a1976,delivered,2018-08-06 16:12:32,2018-08-06 16:24:34,2018-08-08 12:16:00,2018-08-15 19:52:24,2018-08-20 00:00:00
006cb7cafc99b29548d4f412c7f9f493,97dc92f1aae3a7db8b252d1b8466910e,delivered,2018-02-17 14:22:34,2018-02-17 14:35:28,2018-02-20 19:08:00,2018-02-25 13:46:52,2018-03-13 00:00:00
006cba07f62f921fe4f58365bde2b2eb,c4e00400b6f79caa802740faa2829161,delivered,2017-08-14 20:28:45,2017-08-14 21:05:07,2017-08-15 23:54:24,2017-08-18 19:57:57,2017-09-11 00:00:00
006dd93155bc2abd844cc5eed3a0fe7f,1b9506de3da8fd318853195b13fb2dda,delivered,2017-12-02 01:20:28,2017-12-02 01:29:28,2017-12-06 00:22:42,2017-12-07 20:43:52,2018-01-03 00:00:00
006df90050498994d670b40da4651d22,5c94f28f54aa13e14aaf67039511f318,delivered,2018-08-13 13:59:20,2018-08-13 14:15:12,2018-08-14 14:43:00,2018-08-15 22:18:36,2018-08-17 00:00:00
006e05e81c068ddc38e48ebe189b922e,ebcf50ec311622a9b17a720a655a489b,delivered,2017-12-27 21:50:43,2017-12-27 22:07:25,2017-12-28 19:29:28,2018-01-03 11:14:47,2018-01-24 00:00:00
006e43460a55bc60c0a437521e426529,23bfd4316e261786deed5a08231c75bc,delivered,2017-05-11 00:24:35,2017-05-11 01:30:22,2017-05-12 12:26:32,2017-05-19 09:51:17,2017-06-02 00:00:00
006e91ddb0674525f84ce0da0655c7ba,aab60551b0c17b5dd31690b0d1bf3911,delivered,2018-04-10 19:17:15,2018-04-10 19:31:09,2018-04-11 20:04:00,2018-04-16 17:40:54,2018-04-26 00:00:00
006f7dfffe2d90809598e8f1972b829b,6031cd91d182925af3d38ae9590e5afa,delivered,2018-03-22 22:52:46,2018-03-22 23:07:23,2018-03-31 14:18:55,2018-04-05 19:18:35,2018-04-11 00:00:00
0070092bb6004faafa287e5fc35971e9,399d1e628c48b7c3b6389098be566cfd,delivered,2017-07-25 11:42:58,2017-07-25 11:55:24,2017-07-26 10:47:53,2017-07-27 21:34:24,2017-08-14 00:00:00
0071ee2429bc1efdc43aa3e073a5290e,081a2d41949e652a50988fd39febb4a8,delivered,2018-01-22 11:08:15,2018-01-22 14:17:41,2018-01-26 15:12:17,2018-01-31 23:58:36,2018-02-15 00:00:00
0072847849eafe70995fa51a714c81ac,727dc68f327d34b77009f5d3da5250d9,delivered,2018-05-14 13:44:52,2018-05-15 04:52:44,2018-05-17 10:45:00,2018-05-22 22:23:37,2018-05-29 00:00:00
00750f68bb64537034e93554c64b41b5,49b0b78f8fd6fc95605c46e685c4b611,delivered,2017-11-12 09:50:55,2017-11-12 10:10:32,2017-11-13 19:42:09,2017-11-14 22:34:39,2017-11-27 00:00:00
00756576f4e494406945ac21cb82cfe0,f51670c66e7e928844fc66261ed1b91b,delivered,2018-01-30 18:08:21,2018-01-31 13:31:57,2018-02-02 16:28:53,2018-02-09 16:23:23,2018-02-23 00:00:00
00772b2af35643653f108fdac1155ee3,3fa57a1801314f5064ffebcc14d2063b,delivered,2017-04-24 10:53:12,2017-04-24 11:05:19,2017-04-24 11:15:16,2017-05-06 11:48:40,2017-05-12 00:00:00
00789ce015e7e5791c7914f32bb4fad4,342c4258969c528c3469db9acaf6b0ad,delivered,2017-06-28 23:31:33,2017-06-28 23:43:34,2017-06-29 11:47:41,2017-07-17 18:35:36,2017-07-20 00:00:00
0078a358a14592b887eb140ef515f5ab,e1f35a414cbae52d09c294b3e58c3e89,delivered,2017-11-06 15:42:42,2017-11-06 22:36:39,2017-11-08 12:24:40,2017-11-21 19:04:54,2017-11-29 00:00:00
0079bca8e89bd52fdb87408e4f3fb94d,137f50d5bfbcfb9578c50605cc9adb16,delivered,2018-05-03 18:55:20,2018-05-05 03:33:43,2018-05-07 11:10:00,2018-05-08 20:58:26,2018-05-18 00:00:00
007bbb40c95870c0f75a7855f2636c65,72a46280034e63cc3703b1f969f65733,delivered,2018-04-24 10:37:50,2018-04-24 18:33:50,2018-04-25 15:40:00,2018-04-26 18:38:54,2018-05-07 00:00:00
007beb35f98c075747e6fc4fd1c0cb73,e5c49220ea97eddff8b1fbb594913a43,delivered,2017-09-23 08:32:53,2017-09-23 08:50:17,2017-09-26 16:43:03,2017-10-04 15:32:47,2017-10-20 00:00:00
007c7cb12ef3567531307ca78d395758,b4c4af6dbbbbafcfd8d6863fa0fc6e61,delivered,2018-02-20 11:31:56,2018-02-20 11:47:38,2018-02-21 14:49:29,2018-03-12 20:52:30,2018-03-16 00:00:00
007ec946d4f798caf2b43c9d44c56421,3ace63287bc8b41172016c06a5093808,delivered,2017-11-24 13:05:15,2017-11-25 04:15:38,2017-11-28 19:27:06,2017-12-06 22:38:40,2017-12-26 00:00:00
007ff0b0f79be782f633fc3b18cbe337,fc021f2dd664b49455528422c77b6aab,delivered,2018-02-03 17:46:53,2018-02-03 20:10:10,2018-02-06 18:28:37,2018-02-14 20:27:04,2018-03-02 00:00:00
0080eebb288dba1857ccf048dfe6bdfe,6dc7d8b1ac961fe9d43edb6ecadd5f10,delivered,2017-08-11 17:43:46,2017-08-12 17:45:16,2017-08-15 15:52:35,2017-08-18 20:35:02,2017-09-06 00:00:00
0081ab2c99dc85945c28926b77dc6960,410b01953ef40c9962bb6dc6578c7ff1,delivered,2018-02-14 22:19:37,2018-02-16 14:29:52,2018-02-17 00:39:11,2018-02-19 18:49:01,2018-03-01 00:00:00
0081ce648af7d6a7bac2a93b6035d1e3,21fac8ff24f5231ff8f105323fea28a7,delivered,2017-11-08 13:38:11,2017-11-09 05:31:39,2017-11-10 18:28:35,2017-11-22 19:33:00,2017-12-01 00:00:00
0084209c576daad6ff4534902fcb4892,7bfe2d37d3643c4bd9fe6fd5c4228d0e,delivered,2017-07-05 13:14:26,2017-07-05 17:41:17,2017-07-06 15:29:25,2017-07-18 12:34:02,2017-07-27 00:00:00
0084e195fbd72ae51599af47f04afede,bd8d067426b640b65c68dd3ee6c71d46,delivered,2018-03-14 23:57:00,2018-03-15 00:10:59,2018-03-15 19:52:29,2018-05-04 22:22:18,2018-04-10 00:00:00
00858d03144cc35cfd1dd043647e7c88,54f0f481cc9257023435b76aa5e647db,delivered,2018-03-14 22:53:09,2018-03-14 23:09:38,2018-03-15 20:34:31,2018-03-22 23:45:59,2018-04-25 00:00:00
008720830a8a30e39e6f22f81818a141,f1af79ed0c452b79fec6a0217f60a6da,delivered,2017-08-13 16:44:57,2017-08-13 16:55:17,2017-08-14 16:12:41,2017-08-18 10:24:01,2017-08-25 00:00:00
0087889a1c836be17f58afd7f1729a4a,c6f1de87b7344ea1d33400c3c15b1a47,delivered,2017-10-23 11:03:27,2017-10-23 11:35:25,2017-10-23 22:49:46,2017-10-24 20:22:04,2017-11-03 00:00:00
008819c6d5f6da6fa5cd9d50ca927cf4,f453853c7750dfea2b35f2a89382003e,delivered,2018-08-04 21:40:35,2018-08-04 21:50:11,2018-08-06 13:34:00,2018-08-07 20:12:22,2018-08-09 00:00:00
00891ba5de66f55000ee358ceea9b345,03ed7b1b35f2e55b0f4d0b9e4e07b0c3,delivered,2017-05-14 17:19:43,2017-05-14 17:35:15,2017-05-15 09:03:10,2017-05-23 15:05:29,2017-06-07 00:00:00
008990da719764fb392914d8ab53ad04,cc4e2f483459498c9ce82a70ff415752,delivered,2018-05-11 19:20:54,2018-05-11 19:37:41,2018-05-24 13:47:00,2018-06-05 14:18:36,2018-06-19 00:00:00
008a1b3db2a8bf63418c2cf7c7f494b1,cc2db083341ec9bb757b9f9a70b289d9,delivered,2018-04-02 09:33:25,2018-04-02 09:48:39,2018-04-04 17:34:50,2018-05-03 16:11:53,2018-04-23 00:00:00
008a40c2b8b21893e04945ce58854b55,a11dde3e6e22e6541818f5e81563bfc7,delivered,2018-04-29 20:26:41,2018-04-29 20:54:23,2018-05-03 12:01:00,2018-05-08 17:14:38,2018-05-28 00:00:00
008c3a655c66f4d92370d0d422732f69,f9f9943ef9d29a86f10de3b43cd84356,delivered,2018-03-04 23:15:49,2018-03-06 04:08:25,2018-03-07 00:32:29,2018-03-09 20:27:41,2018-03-15 00:00:00
008ce8764db2e397e153000e017475b6,763a720a236f5b8efe8220ef8b87bc81,delivered,2018-05-18 20:42:47,2018-05-18 20:57:50,2018-05-21 17:38:00,2018-05-23 20:53:37,2018-05-28 00:00:00
008cfe221ab054c89bc31720098cca51,9890d391eac598a0bba5c6b6be617388,delivered,2018-08-08 07:52:21,2018-08-08 08:05:09,2018-08-09 16:22:00,2018-08-14 20:05:34,2018-08-20 00:00:00
008d9bf350ff02ed444b3452cf3f57e0,84f30d2805ae1bddbe5deefc84c80cd0,delivered,2018-06-04 08:57:02,2018-06-04 09:11:48,2018-06-04 12:19:00,2018-06-13 19:24:52,2018-07-11 00:00:00
008dc31c0ae7121f2791953ae5f532c3,0855edaada8d5aeef50b56f26e604932,delivered,2018-01-06 11:22:56,2018-01-06 11:33:49,2018-01-08 19:54:05,2018-01-29 21:22:18,2018-02-05 00:00:00
008dd5e80ebf8f849aa0c5bf4e22ce7a,3c138c472fb6f243ea59fa2589b20440,delivered,2018-03-20 20:31:23,2018-03-22 02:56:19,2018-03-22 23:48:27,2018-03-23 18:04:16,2018-04-02 00:00:00
008eaf9004164883520d0bd32b107261,b2a65630374da38ec0653226f3ea4dbb,delivered,2017-07-10 20:42:56,2017-07-12 02:10:13,2017-07-14 13:47:42,2017-07-21 20:34:41,2017-08-08 00:00:00
008f831b7185cff7ab35a46c37d64cd2,e19a18812eb4e4fadf5db16932c2595b,delivered,2018-06-30 11:39:38,2018-06-30 11:50:14,2018-07-03 07:25:00,2018-07-07 12:21:32,2018-07-25 00:00:00
008fab5602c441d51f30b1464f5d4643,337e39b83fac394e62eb7876f45ee981,delivered,2017-02-22 10:37:41,2017-02-22 10:50:13,2017-02-22 14:03:10,2017-03-03 12:43:46,2017-03-23 00:00:00
0091a677651feaf5a08d7bb147681e14,93d82c58a8f2b0d2db80f16867b99edd,delivered,2018-08-24 13:27:17,2018-08-24 13:44:42,2018-08-27 18:33:00,2018-08-28 16:32:05,2018-08-31 00:00:00
00921e4911895b93c7b4fc0d80c0815e,0825646a316d8b2bdddea079a5e01fda,delivered,2018-06-13 13:55:55,2018-06-13 14:17:26,2018-06-19 14:02:00,2018-06-20 15:21:57,2018-06-25 00:00:00
0093cbf16a6afb7f0ab7cc821b6f9e92,dce4e5a6bad0519b5c92cd5c4bc880d5,delivered,2017-11-11 13:05:52,2017-11-11 13:26:57,2017-11-16 20:27:16,2017-11-25 14:46:58,2017-12-08 00:00:00
00946f674d880be1f188abc10ad7cf46,9583b047c90d4aa1c5c68b4065ba7f4e,delivered,2017-12-09 19:11:22,2017-12-09 19:30:37,2017-12-11 18:47:04,2017-12-17 10:19:09,2018-01-05 00:00:00
00949655cdd8d0465e433a5e6c9643e5,141bdfe99910207edd84c00700397580,delivered,2018-06-25 21:14:53,2018-06-27 08:30:40,2018-06-27 11:01:00,2018-06-28 18:22:18,2018-07-05 00:00:00
0094bd07f49fed90209ffa62d1ef26d6,de0c1a4d8c367c58d66e61dfa379f4cf,delivered,2018-05-01 02:04:16,2018-05-03 04:12:53,2018-05-10 19:19:00,2018-05-16 21:12:15,2018-05-14 00:00:00
0094d4660e323945f84f5c29eb348aae,b2381a85f8237639da2719cd5981b007,delivered,2018-01-24 22:05:42,2018-01-24 22:14:25,2018-01-25 18:22:43,2018-02-05 16:04:17,2018-02-23 00:00:00
0094dc9ea7e3cd54d95aea42685673ff,5c98ab90d6e953f282ff28ebc43a090e,delivered,2017-03-07 21:48:19,2017-03-07 21:55:31,2017-03-09 10:02:59,2017-03-14 15:34:31,2017-03-30 00:00:00
0095790a64527ec83aeaaf99023c050e,6081c7acb40f63731b3c982857c79581,delivered,2017-11-15 13:36:30,2017-11-15 13:50:26,2017-11-16 19:44:48,2017-12-07 21:46:56,2017-12-11 00:00:00
0096668e5b0b8e9657a6f7209a4e58b4,b6fbaad4eb3a0794111683dca8122610,delivered,2018-07-11 13:33:21,2018-07-11 13:46:36,2018-07-12 10:23:00,2018-09-17 14:42:46,2018-07-19 00:00:00
009742b43f4530bc3db7f62332c50f4b,84dac31647902f79570207a7f29c2675,delivered,2017-10-24 15:15:58,2017-10-26 03:09:33,2017-11-28 01:46:49,2017-12-06 18:41:34,2017-11-10 00:00:00
00975e709cd12c34d3bd44e4a7f7a876,3c52d94017a3d96915999f30cf42a9ce,delivered,2017-08-21 12:54:37,2017-08-21 13:05:16,2017-08-21 19:07:09,2017-08-23 23:04:17,2017-09-06 00:00:00
0097aafe2a01dd54e39888976160c377,6e6943d8c4822ead782b17d532e6ee63,delivered,2018-08-23 14:41:37,2018-08-25 02:35:10,2018-08-27 14:49:00,2018-08-28 15:58:56,2018-08-29 00:00:00
0097f0545a302aafa32782f1734ff71c,a60b063f8b715db294b889eae5acb4b6,delivered,2018-03-05 18:15:11,2018-03-05 18:30:41,2018-03-06 22:04:03,2018-03-21 18:16:52,2018-03-21 00:00:00
009838529bb913846ab6670d22865381,062cc8c5ff387d407645b93970baee73,delivered,2018-06-14 09:08:47,2018-06-14 09:37:53,2018-06-18 13:56:00,2018-06-26 16:36:44,2018-07-17 00:00:00
0098dbda25722a3f019fe252a0cd10b3,6ecb390e8056057a25a1b49c37206958,delivered,2017-09-19 18:05:34,2017-09-21 02:45:37,2017-09-22 14:18:53,2017-10-02 18:06:44,2017-10-11 00:00:00
009905140e9f8cc35d5be897937381db,c5452f24faa0b6d0febc5ec4ea9e3b13,delivered,2018-03-15 12:33:45,2018-03-15 12:49:18,2018-03-16 17:12:25,2018-03-28 20:44:41,2018-04-11 00:00:00
00995d799817ecc3bd2abd8fbe59c430,266636baec3cfa8d854713f0b465a2cb,delivered,2018-07-26 11:25:18,2018-07-26 11:45:13,2018-08-01 14:05:00,2018-08-02 18:56:52,2018-08-08 00:00:00
00998f38df3012359ef195ca75ebb329,592fe733eef8c8ab12d27a84a98c94a6,delivered,2018-05-11 11:52:34,2018-05-11 12:17:02,2018-05-14 12:42:00,2018-05-18 14:52:38,2018-06-08 00:00:00
009ac365164f8e06f59d18a08045f6c4,7887f43daaa91055f85b6dd23cccdfcb,delivered,2017-11-23 00:03:52,2017-11-23 00:11:24,2017-11-23 15:16:58,2017-11-29 16:33:25,2017-12-13 00:00:00
009c278fa2ed6e7ec498200b60193ca8,f016a9301ce9a894a43e607fc0355014,delivered,2018-01-11 12:58:45,2018-01-11 13:10:34,2018-01-13 02:15:45,2018-01-31 21:12:54,2018-02-09 00:00:00
009e11afa25aa95ae78e60a793995c9b,1b7c152aba1c7478309329cfec0bb5d1,delivered,2017-10-19 23:56:16,2017-10-20 00:15:00,2017-10-20 16:39:05,2017-10-31 23:22:56,2017-12-08 00:00:00
009fa9bd0d92710e840793bfefa80867,ed19fa6ce948d52be769926c2baaa17c,delivered,2017-06-14 09:44:30,2017-06-17 03:50:11,2017-06-19 21:14:50,2017-07-08 17:26:30,2017-07-11 00:00:00
00a0116ff15ff973ea16bee881208ae7,89a187407adfc8a32a4d6233a6a237d8,delivered,2018-02-18 16:22:23,2018-02-18 17:27:05,2018-02-19 18:22:53,2018-03-03 00:38:50,2018-03-15 00:00:00
00a12754417a49a9dec20361849aa917,4cb9c04be8cfbc5c1e0519344c72a5ed,delivered,2018-05-08 21:58:57,2018-05-08 22:15:28,2018-05-09 12:34:00,2018-05-10 18:26:22,2018-05-16 00:00:00
00a13ab02fbe82f78cd84f14e41564ed,9ac1fd75f48d0f50af8400cd461495cb,delivered,2017-12-09 19:22:59,2017-12-09 19:32:49,2017-12-11 21:24:27,2017-12-14 23:33:23,2017-12-28 00:00:00
00a174dbf11967d260033fa6ab711493,ae06f7ef9cae527f248b5401c5663265,delivered,2017-11-27 10:29:23,2017-11-27 10:56:20,2017-11-29 20:03:53,2017-12-19 19:33:32,2017-12-20 00:00:00
00a1e977cf6e672402963940db55d919,e0dc8ea464de23db3b4aa5fa6ae07cc3,delivered,2018-07-25 16:25:31,2018-07-25 16:35:16,2018-07-26 11:53:00,2018-07-27 16:12:04,2018-08-02 00:00:00
00a250dbdb3153cc6ecf4d3f07ef6a17,ccff27cfcda46bdff5e51b6e6711a85c,delivered,2017-12-10 18:07:24,2017-12-10 18:15:33,2017-12-12 21:07:48,2017-12-14 17:47:58,2017-12-29 00:00:00
00a379dfab816a83741012b71b264098,5e3b89299a7d6e3e10f9bc6e77923f88,delivered,2018-08-03 19:50:50,2018-08-03 20:04:20,2018-08-09 13:32:00,2018-08-10 18:18:35,2018-08-08 00:00:00
00a3a334aec7455a6d3319981499a3da,73bcbe6adbf53dee67bec4399c32b98b,delivered,2017-10-25 11:00:28,2017-10-26 21:30:44,2017-10-30 20:55:30,2017-11-04 15:53:38,2017-11-13 00:00:00
00a3f1ef430d3984dece2f39d6cbf431,6220c6ab35c110dc7945b0bba49dc486,delivered,2018-05-18 13:28:08,2018-05-18 13:55:09,2018-05-21 11:44:00,2018-06-06 15:42:48,2018-06-06 00:00:00
00a4d94df1c9757661679b2f4bd6d311,6fe655df4b9e1e4a3fc234cec27c55aa,delivered,2018-04-26 12:41:29,2018-04-27 03:30:47,2018-05-02 10:20:00,2018-05-07 20:28:56,2018-05-22 00:00:00
00a57dfbb049fbaae10763e2cf15f797,33653a722db1d2f6bfe739b3a07f11d6,delivered,2018-07-20 11:09:30,2018-07-21 03:25:11,2018-07-23 13:19:00,2018-07-30 19:25:47,2018-08-13 00:00:00
00a690becda145533fa5a54daa7b6ad5,2826dbfaa1d90ea2b97c93c35fc4cd92,delivered,2018-04-08 21:55:50,2018-04-08 22:09:40,2018-04-09 22:28:54,2018-04-24 12:57:05,2018-05-08 00:00:00
00a77f9cc25b05b2004752593d7b8888,acb6cc6ec99086b8b53c858a0731c189,delivered,2017-06-22 19:53:24,2017-06-22 20:05:22,2017-06-23 12:33:16,2017-07-07 21:45:44,2017-07-14 00:00:00
00a843f5a80c7aea894c558acc29f513,fd967f807427c24072652b1f62d4fe47,delivered,2017-09-01 13:09:44,2017-09-02 18:55:14,2017-09-04 19:04:27,2017-09-11 18:17:25,2017-09-27 00:00:00
00a870c6c06346e85335524935c600c0,8a4ecf2e2fa5faaaf02827b368c0c17b,delivered,2018-05-09 00:10:08,2018-05-10 00:14:29,2018-05-10 12:07:00,2018-05-17 01:04:12,2018-05-24 00:00:00
00a9536682ecb394a3794c1608200803,3d64d81cb7d22325994c3ef4ad93d2e0,delivered,2017-05-12 23:38:09,2017-05-12 23:50:08,2017-05-15 15:30:06,2017-05-22 16:47:58,2017-05-31 00:00:00
00a99c50fdff7e36262caba33821875a,7a399396442d5601cbedfbd0a3cf1da4,shipped,2018-08-17 16:25:04,2018-08-17 16:35:18,2018-08-18 09:07:00,,2018-09-18 00:00:00
00aa423621f35a9ca6c6240f275b0640,121e7c7ff597fcb5ad44189ffccafa70,delivered,2017-11-23 14:51:32,2017-11-23 15:10:19,2017-11-24 22:03:23,2017-12-04 19:24:58,2017-12-13 00:00:00
00ab1aba567dfebdc39caa4e7ca2f1b2,f2a48c51664d5ca2d7401f95994bb8a9,delivered,2017-09-01 14:01:04,2017-09-01 14:15:16,2017-09-05 21:11:01,2017-09-12 14:07:44,2017-10-03 00:00:00
00ab210695a17fe10e6b23616ae5bc97,c87e0e6aa4b3321adb017785ff605af2,delivered,2018-06-12 06:19:27,2018-06-12 06:35:05,2018-06-18 11:01:00,2018-06-19 22:12:23,2018-06-26 00:00:00
00ab3a43bda739029ffce95d3b2fb56c,c9f69364407bc8db796b2c6f1c353f61,delivered,2018-08-10 12:09:15,2018-08-11 02:51:01,2018-08-13 13:09:00,2018-08-14 18:28:25,2018-08-15 00:00:00
00ab9fa91aafa3d881164b0da48999aa,8630914c34f45ca88a7589cddb8e0ae2,delivered,2018-05-25 09:47:21,2018-05-26 09:50:04,2018-05-28 12:27:00,2018-06-07 00:18:30,2018-06-26 00:00:00
00ac05fe0fc047c54418098eb64e3aaa,8935036852a292fe1f61a03c7d51831d,delivered,2018-02-18 14:19:55,2018-02-18 14:30:55,2018-02-21 10:12:12,2018-03-02 15:03:16,2018-03-16 00:00:00
00ac2a1ec784f71feeb7ba1e5959750d,47f6898621126fa91eda967684efadbb,delivered,2018-04-06 11:26:54,2018-04-06 11:49:01,2018-04-10 00:26:36,2018-04-17 17:17:41,2018-05-07 00:00:00
00ace652c8a5072670f30674e5f19844,8ef0a1cf31ce44185f0ee98fd976ef70,delivered,2018-01-19 00:35:45,2018-01-20 09:07:49,2018-01-31 16:44:05,2018-02-19 17:12:48,2018-03-06 00:00:00
00ad1a02d4d9decad15c7e8f8a9470cc,db4ce50bf63f8c1a9518462b0499aabd,delivered,2018-08-04 12:40:43,2018-08-04 12:50:17,2018-08-06 11:08:00,2018-08-17 22:21:27,2018-09-04 00:00:00
00ae7a8b4936674ebb701d4a23719a79,a7e8a3cb55d9c9a536992c6465a46a3f,canceled,2018-05-09 14:14:06,2018-05-09 15:51:32,,,2018-05-17 00:00:00
00af3d9ddff7f256e83d79247dbe1a9f,279084854f91753f3c2feba81d4573a5,delivered,2018-02-21 12:11:48,2018-02-21 12:30:31,2018-02-22 18:52:19,2018-03-07 23:47:31,2018-03-26 00:00:00
00af53fdc2002f5b6a8f16db648e003b,b1517b4078772e718a46e03f9ea9321f,delivered,2017-06-20 15:00:00,2017-06-20 15:15:17,2017-06-23 12:15:50,2017-07-03 14:59:32,2017-07-10 00:00:00
