customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
45ba03e2c6bbb5dc48131ba32ec3ae5e,1148e7e1daf6d2378b814e90506e9d26,23016,rio de janeiro,RJ
3b16d7fa7eb80db40124dc1748faae1c,89b158f7d9e3f348f6abe5234c83877b,80420,curitiba,PR
9583b047c90d4aa1c5c68b4065ba7f4e,1d74273c053909be057f50f65b48522f,6114,osasco,SP
ac950cebc3bfe72c92a3768b6e8d3856,ef6f8fd740ae1fe88a80a321306bac50,35490,entre rios de minas,MG
121e7c7ff597fcb5ad44189ffccafa70,6d00d37733cf5dcb758f7e1b35829411,36280,carandai,MG
e7acff27456fbf335dfae22a6bceba90,b81bc44c4da3f95ddfc71773b8e922b4,22011,rio de janeiro,RJ
d3d38825275e47847abef7e1936b3bcb,51d11e5abc725531b3a2fd56456885fa,3358,sao paulo,SP
5d6daccfa147ddbc4d54826f8645ca5c,aa584bf61054b3967bbc9e8c6f74159f,12515,guaratingueta,SP
9403d354eae44e50158601ecc4be7060,3cfbe790a05c2d302c768b447864d7a1,2266,sao paulo,SP
141bdfe99910207edd84c00700397580,211391a801f7f19d9dcd7bbe813b2622,2410,sao paulo,SP
9bb70fa63970b9d88191a90481d551da,d2c6c89bd52a9b70417f90313b1ce4a3,87303,campo mourao,PR
450a869eb52446baa38f4beeecbc5843,013ef03e0f3f408dd9bf555e4edcdc0a,13092,campinas,SP
67ec7f982297cfb734824a3b3a7a56c0,d107b299f4c6328dba9f999f235dde3b,22250,rio de janeiro,RJ
6a899e55865de6549a58d2c6845e5604,3fb97204945ca0c01bcf3eee6031c5f1,15910,monte alto,SP
d4eb9395c8c0431ee92fce09860c5a06,af861d436cfc08b2c2ddefd0ba074622,12952,atibaia,SP
c5452f24faa0b6d0febc5ec4ea9e3b13,55c30000d759e95fa8d94da28ecd3288,74215,goiania,GO
2b01d668726fb0b751c55918c0437b7b,b2c72d1e9f6430603b8337d8f1394a99,11533,cubatao,SP
5fbf764940fb75727525f6af71eef49d,6e3fb31caa2b7dc1177aea46a7483f9b,1508,sao paulo,SP
bc6123686b421b9084028c34499824c4,52bbe472f9c44fac7a108b9b3d70faf4,1155,sao paulo,SP
ffca23943c4b620ea24812018373fa3f,e2421eb09087faf4f51661d176aee08d,45810,porto seguro,BA
bb194a93468bc295f8e1ff7186a131f4,036758198b848af7b0e0211d9323a081,30170,belo horizonte,MG
47f6898621126fa91eda967684efadbb,9982778ea04c8e76b329575deb442364,87045,maringa,PR
d63e92aea6fb367972e3cc4f232a1976,fca073b957482b8bb92de22e5e9c80d6,80020,curitiba,PR
5fabfab95333c3c3641f4cd20f86a56e,07e49dd22f4f6af000d9a912d0e822c3,84570,mallet,PR
b960facb09e55b91fd14efb587eb5bb3,4a5d1c7991061fc4025e6444e0676265,1229,sao paulo,SP
df6e8e7769e4a072c31ca99bf69fab12,270b3b73305179f848bbc74e576f2808,19801,assis,SP
9ac1fd75f48d0f50af8400cd461495cb,6e766da2653f726764bc9879a3512931,9350,maua,SP
cc4e2f483459498c9ce82a70ff415752,d3391cadc57741a0defe8a569e476813,27930,macae,RJ
32e2e6ab09e778d99bf2e0ecd4898718,635d9ac1680f03288e72ada3a1035803,16700,guararapes,SP
e4d417e5628f278edd59031ac99c168a,ec7d40c66edb9281d1d9d58d6a974fac,77825,araguaina,TO
d7165639dc4a682258711343560a17d3,eac51d2355307babc49fe52bc8b7d336,35700,sete lagoas,MG
a9c38ba869a0a0db70cde7e473a848bf,e82abf2ce2e1afa26bf47670df5a04b5,33860,ribeirao das neves,MG
26c6e0c2d9f2ea36acb63a8af98f7a9a,02f3cc68f02f665daf830cbde5fbe0f8,82510,curitiba,PR
6cd14b229f3969efc4e799d5a58af63c,74d3316a8a3535f05feed75b4df15e7a,21670,rio de janeiro,RJ
21307401801cf2242315563c89d8b9fb,bfe8411cb6fed718c3879fac9847f23f,3375,sao paulo,SP
23bfd4316e261786deed5a08231c75bc,1df0a296f852bdf1a17b085730f4b894,11431,guaruja,SP
9e2690a7ad4a0fd8bbf0a5b355d5e6ea,aaeafdd832692cf3b77f4eeded665088,47600,bom jesus da lapa,BA
9fa56e6eb804eb7f8c2d80a133c84546,f80c7e4cf2fa8ff3532323f19bf603ba,4815,sao paulo,SP
3e0d489d05ca15801e274f39adb8d213,9451854d3727357cf0506f99e4a41661,11089,santos,SP
0c34c39c897304ff49eeade3059c4c60,095ffc730d9d2da2f12a0bec18722aae,5711,sao paulo,SP
ba0ff1667f88b3a0da55d80dff50b0fb,68ca4469a590f62a686d835f07f91f67,28611,nova friburgo,RJ
6bf7cea1d53d6e27e5debdb2d5049ff6,86d8261e5b348801fec7bf7ed0726e39,15053,sao jose do rio preto,SP
7ccd57bc5c4e0f34fcbc9209b2d4bdfa,71d5e9bcbe05f2adfa08c33a109c12e0,13290,louveira,SP
accb4b4ad075d07a833eacca116071c7,f139f07dd192b4c3a1b21082a9c632a2,36900,manhuacu,MG
9732d83dd0a2e6aa4a1ff900eca36c81,78774ba79d649db8da39ea74e4aff736,32280,contagem,MG
2e45292979b9b2700ea09560eeb0f803,bb8a37225e0279ac8a274c9765617eaf,74663,goiania,GO
3f0ce4e8579d852bd56ab8bbe66f1870,6ac4c2b8476a9b14dc824e2cda804dfc,27937,macae,RJ
f0bc088c671f31458f73cc1a6a347842,0a0c4bf0b7fcb55a0d43abff1ea4569f,3150,sao paulo,SP
2430ad4b1b6efb56cf3050b5d3cf5e54,fa78b26c2fa23b2ebda98c2926305c1d,61979,amanari,CE
75fd1fb0bb511fc71ac2b2649c02b21b,2e875ea57961ad115cec13fef0920ae6,91910,porto alegre,RS
2dfbf74859104caf100df3720a1d833d,2193383c470dc9cec894ce78afd0ebd6,86870,ivaipora,PR
ae06f7ef9cae527f248b5401c5663265,898106ec3d6efd802c031b7e7bbcc1fb,27310,barra mansa,RJ
5c94f28f54aa13e14aaf67039511f318,55b66f38e36f20986ecd81eb16d5dad4,5634,sao paulo,SP
64a495213f59f3050ccd2ed250d88dde,0cc2ee1112a11a1094eff52fa2e87150,64006,teresina,PI
e17b2b66a87062574242f1b20ab8b2a1,b51d73d8179d999b81550d846940a720,27350,barra mansa,RJ
c664dc5de5b5f4184bc4ca0285b9f8fe,9a5b186787a143669398bd8083720c21,78550,sinop,MT
90de167c37925320a60cc9f4cc750117,1946044620cb72ca4f9c439a67bd92f2,13186,hortolandia,SP
ca9a6ae226341827c9614ce7568db46c,15b521471c36ed411359347ff8257b79,3080,sao paulo,SP
5ecc5bb2b96483a913b2d138e56aa1df,d6caf670c8bf91aed723f242cafb71c8,29305,cachoeiro de itapemirim,ES
2b6cb6a4852a866c3b71dcbc7c5a2fce,c01bed915357c68393943dd8b7a51655,72318,brasilia,DF
5e98d1f8f0534c460557d71961a7f10a,34dd888b565982c76c7a9ee9dc41db4e,75120,anapolis,GO
b6fbaad4eb3a0794111683dca8122610,839ec7c231c579ed10ddab6610f8f12b,2111,sao paulo,SP
03ed7b1b35f2e55b0f4d0b9e4e07b0c3,d0cceb06b81f83e06c5cb63c3f9cb8d3,70658,brasilia,DF
8c66482ec333eae596c93a9131981a9a,f26b89209f5378f95d8e664073b76419,5542,sao paulo,SP
54f0f481cc9257023435b76aa5e647db,89ec7229219bb8b0c1d0da3b74977e23,94110,gravatai,RS
746b43bea6d9eb220867694bfe4b800d,f3719a64d17b893e959fbf553021d3b3,6709,cotia,SP
a60b063f8b715db294b889eae5acb4b6,dd12487859031219d411baa6f6ac20f5,3908,sao paulo,SP
ccff27cfcda46bdff5e51b6e6711a85c,8004f80e361a5ee23aadb7418a685fc2,12233,sao jose dos campos,SP
86ade8ebc14f18dd6c3ea75bd0eb7534,1a6cbc34ea404cb0af7ed74df0999354,27213,volta redonda,RJ
6a3b2fc9f270df258605e22bef19fd88,3588484a539617d91500764822230fb6,18900,santa cruz do rio pardo,SP
ae55e228ded796581eccc67045516023,b0efd7adeb04d15b16edaedd11215d40,2712,sao paulo,SP
ac7787b04da7c05fe6037343bd8bf577,04b6b856b16a682a6906b6ff778f7479,94852,alvorada,RS
baa4ed05f22ffb6c4a41b71b699a492c,d4c784ecad19dfe09e63ffaf9ada82a3,36050,juiz de fora,MG
7ddb7e4242fcc518842aade22f5bee4d,49e67d53accc3f7540aa695b147e8b05,4547,sao paulo,SP
a72282d3fc20f2e29b2659372f3aa616,814ceb72855a60059e5065f45a1eb320,32241,contagem,MG
f1af79ed0c452b79fec6a0217f60a6da,634348bbcede56e5731bfb277a34ca80,5642,sao paulo,SP
3441b9aa98014569ee95cbff82a03abb,b218733357b8317b5738bf9fe3c77b07,6449,barueri,SP
3ce436f183e68e07877b285a838db11a,871766c5855e863f6eccc05f988b23cb,28013,campos dos goytacazes,RJ
f66684cd226d7d5cbbc43491ac08390a,f724ca9c02bd1befd3b12acce13f45fa,21750,rio de janeiro,RJ
2826dbfaa1d90ea2b97c93c35fc4cd92,5d5fe6ce70b1d9f2163eca85df9e6f85,78043,cuiaba,MT
f40f31f8bfcc5f74d9d246354b90af09,8e62db6f625288ad4792855f994abefd,31050,belo horizonte,MG
1eeffe21744883fbf61fbf138dbb8eee,eb859d4b5ab54b643d2c0cedaca0c9fb,5713,sao paulo,SP
17ec3674dce86b3240e0a333cc51112e,af97d12238b4f8b2fdd11edeaa843655,13330,indaiatuba,SP
6460086b02eadee2bb54c83af13698b0,051be26c01eaee2404f19132b80da15f,26272,nova iguacu,RJ
7496d369c45e3249794df2d9b132a3e3,7fa12ff85543277b8842b68a31eca5c2,15061,sao jose do rio preto,SP
d4af02c83608285f0bd9ff891130c980,54e2cf457ebccf1c8b95760afa7c44ad,30350,belo horizonte,MG
1477ef68b5dbf1417fead5a9814cf047,4c05f8d6dade0512d22f8894e2b6b2a9,5414,sao paulo,SP
7f6a163f7d28e407e5eaa735bf7014c5,3e13e5843eacac8a8ec14b42e8a7174c,70767,brasilia,DF
344bcdb5be77a9718607ba86ca48f765,546b0c5f60edd7e076dac9b1c637952f,30860,belo horizonte,MG
a1a6d4f18deef15fee3ad4b6f36a7ce0,1c83b776b851b057dcc32bb2fa5edbdd,9401,ribeirao pires,SP
c181ea8a3ec364246642e36dae84bf30,51d121ddc025c1b70f8f62a1b727aecf,76870,ariquemes,RO
457e255722e958032b50ff72dd15a4e0,dc87b4f4f0af2ecaa16efb92ca1d34fb,41770,salvador,BA
69a24d8e0de91f88acc612cb7d70dc1b,466a171e9af288fa7c8d2e5d90c7f672,14870,jaboticabal,SP
54686c41e86854e35879efbd1c2cab1b,af11903c9def1d99643292e8d695b212,86185,cambe,PR
26355ea90aab63ebf5e90caa825a943d,f765c27dd5ad5be41dd370e1ee4657b4,90460,porto alegre,RS
ddd97c5c66119bd2fe33f8709f77ab7b,c9fb70924f052a5ca6c30588acd6e87b,94910,cachoeirinha,RS
92422ec9b02504c4d12eecce874990bf,26ffd81154d2a5dbe5cae3dce93289bd,9030,santo andre,SP
d987da9fb4086ab7c2c0f83963cd6722,870a0bdc769f9a7870309036740e79ea,2929,sao paulo,SP
55e24d33ade77f949c22b6e008801c15,71d99240b28b20f7b0d9046d9ff6cbe6,2378,sao paulo,SP
37dafcdee86df7843f93d4b4d5325dde,282586b515f07460bafc6bd7eae5359b,4306,sao paulo,SP
ed19fa6ce948d52be769926c2baaa17c,0124721bc33e0aa6772b42d4ccfd01db,38710,major porto,MG
f016a9301ce9a894a43e607fc0355014,ba0a20e238448e2ae8bedaf7a8e04393,89400,porto uniao,SC
36d63113a38882f3f464f8eaa96c4b1c,1f90117a847636892e3c5bf569f2ac68,88780,imbituba,SC
6ed04295dca042b17dc984a992352343,d49f11b7331d59d197d96d0660b51bef,13457,santa barbara d'oeste,SP
e067722fcbc90ea29be6932c863fea87,fad38f61bf94f5c7e3509e5fc4c7eb6d,12950,atibaia,SP
1b7c152aba1c7478309329cfec0bb5d1,b3c1bc5b24affd7cfb96752860b44640,69044,manaus,AM
bcda63215770504537bdb7ae298568f6,a4268f1c2bea89056a164ebd106e72c9,70712,brasilia,DF
081a2d41949e652a50988fd39febb4a8,d462d9e30ff3df8b64ade2aac3cafc7a,4963,sao paulo,SP
8eafffbc006c6986450ed2a5e6f519c5,b5b46581465f851df3529a30d2503f59,28470,santo antonio de padua,RJ
e3626ed5d1f2e3a02d692ec948b25eeb,b9badb100ff8ecc16a403111209e3a06,88025,florianopolis,SC
fb6730884fc4466765ef8619cfe90ced,86c7815d3793c770f05377f877736e95,4829,sao paulo,SP
327679cc34d41d4c48ee5e55246aa6d6,250b38e3586d512ece3671470c5d5f6d,20040,rio de janeiro,RJ
892522b67acfcb855f3feba4cff78050,4093226671a7fef20920692b9093c6c6,8420,sao paulo,SP
2c8b917c5d7dd720ebe36a5ed3b501ec,33febb33a42a35f5826a22584b127f9d,45860,canavieiras,BA
0f3a6d2c22bbdb61d02eb98f4a1e0dfb,c5cc879614b6acdf5b62db3edd062e81,22710,rio de janeiro,RJ
66b8528f2144c6cf919795323c4d43fb,2ecb0fc377050ca3b001d3a199e951ec,2809,sao paulo,SP
55ae57a8afd95ff914731cd2ff9bccab,4860841dce3abd17be7022064cfa15a3,23545,rio de janeiro,RJ
70bed66339acf5dfede1a7dce682a6c4,b199c14d92a878257669851b87779293,22723,rio de janeiro,RJ
24436139c80a4ae51c0e3a98469ed7d4,b2c2e2635aded82494c5be5843664b74,3690,sao paulo,SP
e8a101d3de305ff620d4febe10137fd0,f93b9c409efa7e30bf05a7b528197400,14110,bonfim paulista,SP
2b7ad3fc92af63027a7748b084f9b439,d2787622df9fd933c164f7cf696a4e2a,77405,gurupi,TO
35df3e8a58fe7d040ed21c7d521f8711,f25c64d74c6188c7fb8d3c58d83c6a85,19880,candido mota,SP
06cf02bf583b05fd91bc8eec0f1b4c3f,6bcc1cd0c7f8bffa6f67a6a1fbef5782,1255,sao paulo,SP
3ba02060e681d361d603d5f7ef0a730b,dc5aa19797b8fb7a4929ad109fb25553,48475,itapicuru,BA
e5c49220ea97eddff8b1fbb594913a43,539a46fd0fe17b457ea27dacf709c406,20521,rio de janeiro,RJ
5508ab552ed2d4da9d21e777849034d0,9afc29b951c1e0fae7d91fb3192d655d,97503,uruguaiana,RS
9391729f79cd9e5fd7ca884ca030f579,05a3b50193563913613acada5c86b1d2,18710,arandu,SP
5bbefc8139328a291147ac389f226052,ec4d3f58a02a9b6a80fdf59418416b5f,13501,rio claro,SP
7887f43daaa91055f85b6dd23cccdfcb,1e5dec3847fa11b24069995161a7b95e,36770,cataguases,MG
d73144ccd5680a3ed460ed34939c036e,d53adc63203c98ec017241bb7571b429,54767,camaragibe,PE
956b98e4d6642bc3c6ceccea5aa488a9,95abd88649da5a5d03837dc62e6b2091,33400,lagoa santa,MG
66f800bfc254bf9cec8041dd1896fcb7,77d8e34ae93d396ecba7a3b230180620,12401,pindamonhangaba,SP
0e17f21d1c39581137b6cbc8d14bea37,e2340cef700ec4ec7e6a338976b1dc13,21931,rio de janeiro,RJ
c865d1d500bae6adb604c4a55a31525a,bc63c4173e1894a960b5e018ad16eeae,4342,sao paulo,SP
2cf869dd40c98f29686f636d83545cce,eb2568a7ba9b2ca9bf1f818a8dea82ce,12530,cunha,SP
299735fa1daa3e83ee1048309d22f9da,cf24fc26d6007e7a24eb804c9ef6a0de,35058,governador valadares,MG
14f41b6464ff102ab009a269052e7a11,b1079e3544bf2cf3786e52f5f0220738,13080,campinas,SP
4797fb67b3991c9513486658f6d694fd,8215ca540d5abcc9e3564f69e898769f,16403,lins,SP
30c93f8296b9a02c0eec5de60b94f98c,16156a86625a02a82bf1cd39de12a4ea,69043,manaus,AM
8ef0a1cf31ce44185f0ee98fd976ef70,bea868f2d5335db6ea59f0028ca47515,32604,betim,MG
687223424c00a708c168301ebb8d16ef,83e1722d7fa45e1393a1226cd68c46b1,87501,umuarama,PR
a17846ed33d62b0e48c6f07ce9132318,43eb0e993502bd4cbd3400a492a5444d,37600,cambui,MG
3341e65ccc3a083fcc8775020854154f,d181089fdc7cd010c9e402ccedb4c48c,17280,pederneiras,SP
a780c20430b67279f7a0b43cf94b1738,8a44fe7a0a9fa910c26bdf99933e36aa,3209,sao paulo,SP
83b22908078c379ad87b33bd9034ebc2,d58b4f7e679c57d0c5d0f7b8cf3e5722,3512,sao paulo,SP
282ab86c49646e5a18507b088ee0d74c,680b9de0221bb1b59defd49ed2a5d948,22793,rio de janeiro,RJ
342c4258969c528c3469db9acaf6b0ad,2605c5e0b518e57802205cfb05246774,22790,rio de janeiro,RJ
ab3642244247c0c638253fe68ee4c345,5c96a427e784b5e917f5a4fbf0f9e84a,65350,vitoria do mearim,MA
72a46280034e63cc3703b1f969f65733,dce5c2ba30e0cdab93060715a2f7dafb,4190,sao paulo,SP
ddffe99936ec5bf99f1ea9ad22fde3eb,9df040be9d7656d4c912b62472bfcf05,8710,mogi das cruzes,SP
2f08bf21468eccdf69598582d4b89fb5,b31e69e978d97f380d52102ac379fd7e,7082,guarulhos,SP
7920ebe0de6925c9b6a7900675231e7e,e2a22025597e086617c35d90404f9b07,91050,porto alegre,RS
150262ecde07c5bc549ca2cc732dcbde,6fcd81a947162c4b4fd4cc59b204dbad,83650,balsa nova,PR
3f9d223f86d2f243dd5a85fdc286c62a,93b592cbb89abbda7dc554c39add344e,13848,mogi-guacu,SP
3c138c472fb6f243ea59fa2589b20440,4125ca92d09b7d7a7709209878845a0e,17053,bauru,SP
45016dcb53fa07cb0c050dc78b2d6f51,c5fd8c6fc581f9792cf214b22363671f,19907,ourinhos,SP
a9262f07bdf485ee87c6780a830ff83a,bf3d0b96c5568f51f70c45ac9c5f7278,6900,embu-guacu,SP
c6f1de87b7344ea1d33400c3c15b1a47,a2dbc98e10ce1a8a3a0c98b4b41ef63c,13092,campinas,SP
267bfea62bbfc1342ffc898248403bb6,36928e3de80f63dad3bd1d0223b035fc,6266,osasco,SP
7d9edced80af5c9503cbf88a9e5f2a3e,3b776563843bf7cb5adb4e65296aefae,6083,osasco,SP
a69c820c317aa348d781a9d6732afc23,17726716a98c98a7806b43a789820245,79304,corumba,MS
0523cd19f27a70bda29f2efb68a2db10,c2919fbdb45366551c1e80d5cb35cd3f,38061,uberaba,MG
da108bc410acffb1400cf9caea65a332,ffec490ab531184a483efe2eedd68908,79091,campo grande,MS
f4f17ada91ef010cbde3892ae54e625f,3d01f9412759a6a68f249b76eca0de78,11500,cubatao,SP
392569e210fa974c457c69cfdb400d1e,ff994a455350d9f24c79a7482b89dfe6,16400,lins,SP
f418fa622ecaa0dc1bc8524446faf6fd,40682a6bda55c041ac28f77b0818868a,1307,sao paulo,SP
9c1e141643cc2c164c2fa7c7140f5317,a67fecd4801b668a6f99946a13333c61,21230,rio de janeiro,RJ
062cc8c5ff387d407645b93970baee73,062238d27c69d03c3cf38b199d6a17a4,36036,juiz de fora,MG
c6fc061d86fab1e2b2eac259bac71a49,107e6259485efac66428a56f10801f4f,13419,piracicaba,SP
5848ef3f994e18c5121d291e0daedc81,7e59d854b9bb4cbb2c85fcd93877c694,8527,ferraz de vasconcelos,SP
f3476df115c5d26bdb6bfb71b5fb66af,cd2fd2a38f5903eb2a7377b548e0bfdd,4826,sao paulo,SP
672510553bcfbf72de694db2cd88f046,e75fd09539dff5c7c80a12781404ffea,4078,sao paulo,SP
410b01953ef40c9962bb6dc6578c7ff1,b4280a4f708b5e554795989590a542e8,6716,cotia,SP
cc0f43bd4e0f3ed1a2165365d26029ae,8a996e32e8d729f4f10947fb34bf5763,3150,sao paulo,SP
eb729faa993caad20442243265804a7c,5eb8cc30e45a67bdb05240e7e735967d,12212,sao jose dos campos,SP
763a720a236f5b8efe8220ef8b87bc81,00fb957ae14ffd35a3211d8aa6d9cf9c,4009,sao paulo,SP
a12427487c970a4a75dbeb5884f126a8,c5e94cf711798a7bdde48952d2b3ee28,4474,sao paulo,SP
2013d892495e1a101d742d533d2d1119,02daaa0e021d624d1784c4ea5cc84ace,1033,sao paulo,SP
965cef866a59a3cd6d1e92ba0ad2c779,9e11a53a57f750f786cf63a2c4543b27,72001,brasilia,DF
18f1bb6325d50619d5c13b7a25b869fd,7e765e16bdd8cf6bb0dc7728e1294636,45960,medeiros neto,BA
3f979506b05475cf5da22aa8e6c36a6c,197e7a981a20a197855fb41c4ffe8c5e,7142,guarulhos,SP
bfd798b55813a211343f1612ecc25b17,e3ed27f7f18b9aad123fec8eb8ce027d,22770,rio de janeiro,RJ
e84d9c0fb40fccf1b0e326e840f6a8ec,1ff3cb11d59e1782c6fc95912849a62d,13150,cosmopolis,SP
1c5b37d20011c637ad1a5b6d423c7483,aaff146bd210808c7d004a05966472a7,24431,sao goncalo,RJ
03e0ca8ff692a46af071866422dded4c,4cfea1c0d66ed41b769d78040e59fa73,36512,tocantins,MG
5f6bbac628ae418db4e0f92932f899c1,d02e64b28b7c386aab81bb6ce148799a,37580,monte siao,MG
60c23b4f05e926f24472f5ae2ec6b89c,00504b68faa074d0f40adcb4f7727f71,26700,mendes,RJ
41065d9dcea52218c3943d2eed072b97,8e5a8d9363eb6296154b65750c8702ca,83325,pinhais,PR
d7a77284d0a56f6b1ecb8c344b60d3e4,125afe43321f838bed64b7e0ecfddba4,83327,pinhais,PR
5d178120c29c61748ea95bac23cb8f25,7ed0ea20347f67fe61d1c99fdf8556ae,21810,rio de janeiro,RJ
bfab01097454f7cf7d2ba80d7af6125f,c5d371601018aa18e6c3a30b5678fb1e,60355,fortaleza,CE
266636baec3cfa8d854713f0b465a2cb,f507945d757fe904ec16d8e7bb7ba7ad,24452,sao goncalo,RJ
1aac2b5adf8aec2c00fe67d06aa8ebc2,96fab6e511253d619ab79a63c31b29c4,8240,sao paulo,SP
7f2a66ad36459534aeadd9b1985bef2b,a89fe4bf01e67497dd3b1aaa9a43f41d,37550,pouso alegre,MG
e5475160d45b86c1272caa11513641ba,9cc01133abd8502b1b89a0121e80c10b,9951,diadema,SP
ab30bf72cae845f3814c7baa50ca549a,8b9c297f4874622ea42c249bba3854d7,15775,santa fe do sul,SP
4cb9c04be8cfbc5c1e0519344c72a5ed,baa8514552c2181d27fa72c8fdcbb36a,2111,sao paulo,SP
c46e1af5a15417246a9c5e81ac964358,da9fe686eb368251f74be6cf68c13678,30575,belo horizonte,MG
47d656c08a282ec5ab4c1f18303a3a30,b5910f24d2483d697b37e3857b621061,9820,sao bernardo do campo,SP
6031cd91d182925af3d38ae9590e5afa,34acad212e30cd0d511be1034e2f9821,14150,serrana,SP
9ec353f970bdf785f6568724d9ea19aa,484689f7961df6e755f6373221aff64d,83280,guaratuba,PR
d3b3960bebb0ff8c6edb75c8edd39212,cd6ab472aeca00c899a173ffea882881,27570,porto real,RJ
21fac8ff24f5231ff8f105323fea28a7,83ae47dedb34563d71d7a406f282d2eb,96810,santa cruz do sul,RS
a7e8a3cb55d9c9a536992c6465a46a3f,f0b9f688a3b9151bc6b38f4b5b36ea44,6539,santana de parnaiba,SP
dd6ff79fddc7e5fadda7b83b2bf4383b,1bd9ea0e69c784dfd93facf065b406d0,6050,osasco,SP
96ce05a47b37faa11bd59938ee555a7d,e3695821bdbe747a2f9d72bb83dc4bf8,91780,porto alegre,RS
f51670c66e7e928844fc66261ed1b91b,4ddf25b85103aa90e4e53f275db83285,15035,sao jose do rio preto,SP
e288b145525a2a1b7f73fa9101f3904f,cee4e6509d99d45518c65d26971c1cbb,5058,sao paulo,SP
0b5f6687d659478f1747caed607c4ec5,77367b6fbb034ca710d4f41aad009151,9185,santo andre,SP
9d797a1a7d8ddb192708608d25197161,53f34954c078f5034197993c0e109b95,57303,arapiraca,AL
87eccba53579db5563b0588f8943373d,aca661b86a424c1cbea17d14787d3ce3,18602,botucatu,SP
e41d728aab3d0dff5fb070f93eb61345,770c43f54c33cbf4bc49b7f2d6576891,22793,rio de janeiro,RJ
592fe733eef8c8ab12d27a84a98c94a6,40ab3e4a058e03da00c83586c4001193,58057,joao pessoa,PB
85d84596608ea7f87175ca9521ee12aa,e4c1da04e1d03a2f6f276ebcb68b8253,5767,sao paulo,SP
1ab52508d3c58d96241850142347b75f,58b051c30d684ac12a2049a49c856203,44065,feira de santana,BA
63a479f36824ee8972e112caa2e4e64a,28dcad8be7db3ef1b0e1f5da9f19bec9,37925,piumhii,MG
a5ced4926d7d8fa71e9be2b007720356,94ea9edee3656707894565f35cb8570d,8671,suzano,SP
8630914c34f45ca88a7589cddb8e0ae2,ead67853687963974dfd6a3c23072deb,34006,nova lima,MG
49b0b78f8fd6fc95605c46e685c4b611,d77caf275e9f22055520d5a58bf0691f,9350,maua,SP
bd5dee4ca2945a0ecb54846178944df9,3f5c2f46e425fbdbd5341e0c4a30ff63,91770,porto alegre,RS
c5b44be122ce413a4517716ad9dd072e,04373f7c105c306e9bdae55e5c70163c,11702,praia grande,SP
e62a03d00892173f46bb99a1da0f86f3,e8ead022ae2b3779a4aafdcb1bba8f31,8635,suzano,SP
d70e5eac00a9d35a3cb193442c0287cd,4831f388aaf5dfed43c1bd4455f37eac,22030,rio de janeiro,RJ
2b27fae969b7d2bc173e466a742e50c6,ecdd7200b5bc4a68c5e75117d61a5751,18055,sorocaba,SP
4930dfe106be258618f6907e8ce8795d,e26c256b09efa85577c1c600cf1e9bea,5269,sao paulo,SP
b129d989bd1940915efbdc2d239386d3,0b9779c6ddf61db3641edd60f13be109,68637,ipixuna do para,PA
02e460a9db12a0de7f952f8facb66312,258212f72c68bfd7d05ca8b3e59b5157,80730,curitiba,PR
3fb1b736500b371cd8576c7050fe7256,959b120a59e2bd76acb9207e7cb463d3,4037,sao paulo,SP
8832232b097dba67d540a76f6ba88795,c0d9dda253199c2d4d3a2a255b77e517,74823,goiania,GO
ca9e43d2589e04a0608d8989d5c5452d,8f062a3d9b2c79e29cc3d8db301b6d39,4316,sao paulo,SP
b1517b4078772e718a46e03f9ea9321f,7062c39f1843312ff40c29838e4a8960,13295,itupeva,SP
396573e1df49285167b26331d72e7f96,5ac6468b01b29ea7238103d44092c65a,89694,faxinal dos guedes,SC
eac2fb60d3f12675772fa03f9d8f8ddb,f113042ff356f926d517f3087d4a1ba8,99400,espumoso,RS
db4ce50bf63f8c1a9518462b0499aabd,f513f0c6703eeca0a7c917c3fb6e407c,61648,caucaia,CE
2c499841f2c353053fd296844c4908f5,7d70830062fb69cd2b3f095aa6ad8fd0,71741,brasilia,DF
3a6fc4af206cad7a5eaca926cdffd0d7,d5ccb9146be20771162df61d83ee6a31,12230,sao jose dos campos,SP
0623ac95ea8764ca730185db76ea56a0,034f3cf671ecc03610f2ce339ee72f4b,90420,porto alegre,RS
de0c1a4d8c367c58d66e61dfa379f4cf,67339b5ed21a26219ebbeba53fba836a,11725,praia grande,SP
3773bcf1a6fbd29233ea1c1b573c4f22,f5f088001070650f9e9a8cd773621f35,13208,jundiai,SP
2010587cb06df66a241fa29a40cdf9ab,78f1426483887323ca6f074d0e76f3b6,99525,santo antonio do planalto,RS
f6d650f5127f08c4ed7c4f596c0f9cb5,3880b8d94e3a64bca0e7df6c5f05c29a,5734,sao paulo,SP
f7277fce45fad3165379c15cacf5ddbe,1544f85dff3797491b60f2a5241d14c1,6160,osasco,SP
3fa57a1801314f5064ffebcc14d2063b,88fcb680dc8cd2e540010c0750b78242,13348,indaiatuba,SP
7e1d6ae9c77f1010a374656024661408,aac87016855bd40827b41313863872e4,12515,guaratingueta,SP
bacf5021c97183a2a3946dff31e56098,cb56f37beb68b1e2557f4ce00879d21c,89280,sao bento do sul,SC
ddb83a5b3161520fcd64863c1a266ec4,9b06f6c009832ad8a108a8ae7367ad4c,20211,rio de janeiro,RJ
55e153b503a15cf10845bacbb3b4d616,7c6afa006e0c76d40fe0dc6aacee2940,22750,rio de janeiro,RJ
