review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
ed90272bfebd71826ce6620baff11b03,004b62108b876867938746ad3154167f,5,Muito bom fornecedor,Chegou corretamente e antes do prazo! ,2018-07-13 00:00:00,2018-07-13 22:14:40
b6cb3817d609e80a0ed2c4fc9583e9ec,00ba414462370af2d76195d12e0d5481,5,,,2017-12-17 00:00:00,2017-12-18 12:18:53
2820a27cb81757fc08f3241188130070,0078a358a14592b887eb140ef515f5ab,5,,"Muito lindo, ficou perfeito na minha cama.
",2017-11-22 00:00:00,2017-11-22 22:04:37
c97a9791ae651d85c75a27e9df56d7d1,00bd2cb7e9076e1ccc9f766fc01a4cfd,1,Cartucho HP Genérico,Cartucho genérico sendo vendido como original.,2018-05-01 00:00:00,2018-05-22 18:23:54
35f26611c00c2632ba92df91ef05229e,002834535f7a609a5c68266f173fa59e,5,,,2018-08-11 00:00:00,2018-08-13 11:34:35
32e2c7e889f7a185d462265398ee3631,00d9ac423c9ad6781c0ed04e87666691,5,,,2017-10-21 00:00:00,2017-10-22 00:47:25
2d1188a2d2ee61107412d6f175d8733d,00fed9e582d5a3e38566872eec164ac6,5,,Lindo,2017-10-10 00:00:00,2017-10-10 19:05:50
8da5acdc2565178f11edb57558d6aad9,0097aafe2a01dd54e39888976160c377,4,,,2018-08-29 00:00:00,2018-09-01 15:44:44
81c4070474d420a77a2254b8a5473f6a,0014ae671de39511f7575066200733b7,5,,,2017-06-08 00:00:00,2017-06-09 14:25:13
8217b780a5ec285d426e1d6d07f38d5d,00af53fdc2002f5b6a8f16db648e003b,5,,bom produto,2017-07-04 00:00:00,2017-07-07 13:38:34
be70d163e1ab9bbfa1afbb223d174129,013037c3f1773cc8fdbaf8ff54d8013b,5,,,2017-04-04 00:00:00,2017-04-05 11:35:23
de23c38fb03573b2fd75e8099d50fa06,0136390286be8a34efdc801ed150568f,5,,Recomendo ,2017-07-25 00:00:00,2017-07-25 15:27:14
ba0252394ceecca6d0e9803d75182eb5,002955b0acc63d04f6724a31967e82bd,5,,,2017-12-27 00:00:00,2018-01-02 13:37:52
14b13dae5b13a5e64aa90f29a72def7f,0115f8bb1dc16d3fac863ce1deb037b6,2,,,2017-07-08 00:00:00,2017-07-09 02:20:19
8cb0fce73190d6aa1872be4099d5ffd2,005e5166e99d1e4d0c4f808b0540ba94,3,,Ainda nao foi entregue o produto,2018-03-21 00:00:00,2018-03-21 17:00:59
6656126d5cd931d877987a2216a2b679,00cb18db3d9c03f8386e7fc70cad2504,1,,A mercaduria nao fue recibida e nao te ligan para avisar da entrega. No app deles nao colocan a previsão de entrega. O que confunde muito.,2017-07-20 00:00:00,2017-07-20 23:50:39
2d378519c3104207e05d5803e9d36ddd,007beb35f98c075747e6fc4fd1c0cb73,4,,,2017-10-05 00:00:00,2017-10-11 12:02:15
a2e8caa48a548a3092bd6da08dde08db,00d15ff0236872686e4899ed1ce680ad,5,"ótima, recomendo",,2018-08-22 00:00:00,2018-08-23 16:30:47
fcc8036cbc68c3a4a201572a174d1239,014176e9538672a32d2a9b73bf53a31f,4,,,2017-12-20 00:00:00,2017-12-28 09:58:09
93611e0327d6a1769d1e68cf3caa242d,0113affd907a209209ab08413bb54226,2,Produto não condiz ,"Produto comprado foi Moringa em cápsulas, a qual, já fazia uso porém de farmácia de manipulação local. Este que comprei agora não faz efeito algum.",2018-08-01 00:00:00,2018-08-02 20:29:44
a555fec0a2d54ccb104762e54f058603,00a250dbdb3153cc6ecf4d3f07ef6a17,2,,"Fiz um pedido de 4 itens, ele foi separado em 2 entregas. Só recebi 3 itens!!! ",2017-12-17 00:00:00,2017-12-17 18:25:11
d28dadae6398b459a81d87981cdd3d98,00a379dfab816a83741012b71b264098,1,Não recebi o produto.,"O prazo de entrega era até dia 08/08/2018 e até agora dia 10/08/2018 não recebi o produto. 
Completamente insatisfeita.",2018-08-10 00:00:00,2018-08-10 16:52:14
6d946839ffedb9a14f413bae0c16749e,00dc6ad47477b3b62d3c0acbe98a82a4,5,,Quadro muito Bonito. Fica perfeito em qualquer ambiente ,2018-03-16 00:00:00,2018-03-17 01:31:10
f8f959353d5937967e028608066483d8,0124f01177fc17cf20e1974621fd759a,4,,,2017-05-23 00:00:00,2017-05-26 18:06:04
7e95e1759cd33a290d055cd90f07b500,00d1289d5125017a90e528b5a7cee91f,1,,,2018-04-08 00:00:00,2018-04-08 11:45:40
8e4d827b1912b0a9721487a78a9f31fc,0132f39e8ad9b42ad2d41c847f44c0ed,5,sim,Muito bom,2018-07-07 00:00:00,2018-07-08 01:41:39
dc2986ec0f6f6b2238ba9b0c853d3e59,00335f75ea6a4455b524a8dd177067f5,5,,,2018-05-04 00:00:00,2018-05-07 09:42:41
09e73c4728b6052f2a9fd5ee7b6221f8,00611822267e76e0055c25c18506f06e,4,recomendo,comprei a família incrível em 26/07/2018 e chegou em casa 31/07/2018... me surpreendi!,2018-08-01 00:00:00,2018-08-02 12:49:34
5bbe559187a5362158dbe3cda22b414b,00ba57ae98928df6ba6ec9d3d8d4b1b7,5,Excelente,"Chegou bem antes do prazo, o relógio é lindo!",2018-07-27 00:00:00,2018-07-28 01:43:51
95aa16d51abe6916225a97c15ed0459f,009fa9bd0d92710e840793bfefa80867,4,,,2017-07-09 00:00:00,2017-07-26 20:50:53
9ac0d21c5a68db82057a8976875fa61d,0084e195fbd72ae51599af47f04afede,1,,"a Quase 20 dias aparece no rastreamento dificuldade na entrega, ja mandei mensagens e nada fora feito...ja esta em atraso de 5 dias da data prevista e sem providencia do site das lannister..
fazer ",2018-04-12 00:00:00,2018-04-15 15:24:52
011f1e2ec26785d96724be3856e60055,002611a77fe03d076285fd4ca95db77c,4,,,2018-03-23 00:00:00,2018-03-30 13:42:41
ef8a9e9722a9ce84cf5a0936b7264f09,014e78d1239f19fdcafd760d3e52f923,1,,Até o momento nao recebi o meu produto. Esta na hora de abandonar o correio que esta um lixo. Verifiquem com aqueles vadios dos correios se irao entregar ou nao o meu produto. Aguardo retorno.,2018-02-28 00:00:00,2018-03-03 14:59:02
397312c9f147d1a22bd3108f1d5dd42a,00571ded73b3c061925584feab0db425,5,,"Gostei muito, sempre que precisar irei comprar.",2017-05-31 00:00:00,2017-06-01 00:46:57
5cb33274cef7409dcf18e56f4fb79c66,00f2c876aa08fbba04199823952e96c1,3,,,2017-04-19 00:00:00,2017-04-22 10:21:21
54adef4b14a94b081b5b5e0606bee348,00ec95a58b63378d4cc06d196cdefdf6,1,,"Eu tinha cancelada a compra, mas mesmo assim me entregaram",2018-01-04 00:00:00,2018-01-04 23:25:32
b3dcedadaed163a8399075eadf60581c,00276d5c3491fbf55305e26891040df9,4,,,2018-03-17 00:00:00,2018-03-19 19:34:18
77c21509e2097c5df90c095e03c41a7d,012ea594e035047289b3e7c3f8b90cef,3,luminária ok,precisa ter a descrição do tipo da lampada no anuncio. é 12v 50w filamento que esquenta,2018-05-10 00:00:00,2018-05-11 01:53:45
5c0b7e34ed85ec659bb064902d878e7a,0005f50442cb953dcd1d21e1fb923495,4,,,2018-07-05 00:00:00,2018-07-05 23:17:04
82588c155bfa9331acb3f976fe040c4b,00259a44fcad3fc0474329e925d14fc3,4,,"Otimo vendedor
",2018-01-05 00:00:00,2018-01-07 21:46:43
07664fd6bf5b5dd5ea7a79812775d2ae,0114835d7f0b3f674b70a989411e31c1,5,,,2017-09-05 00:00:00,2017-09-08 18:13:19
6f59fe49e325d2ff33a4deddea6dad7e,00ace652c8a5072670f30674e5f19844,3,,,2018-02-20 00:00:00,2018-02-20 21:57:49
61d37d0493b0a3f3bacd45fd91c21a76,00a0116ff15ff973ea16bee881208ae7,5,,Funcionou perfeitamente no meu ar portatil springer 12.000 btus,2018-03-04 00:00:00,2018-03-05 03:50:11
8bed6958acd24a6b959a23a6b0fbec4e,0094d4660e323945f84f5c29eb348aae,5,,,2018-02-06 00:00:00,2018-02-08 23:23:05
58b68053a676fdf1d4106e0daf65a0e9,012b3f6ab7776a8ab3443a4ad7bef2e6,5,,,2018-05-13 00:00:00,2018-06-01 16:04:43
7428934dc38633d863711567fcc1d567,002c9def9c9b951b1bec6d50753c9891,4,,,2018-05-19 00:00:00,2018-05-21 19:39:17
d7f07b2b408422e5bbf4608fd36b37d7,0028de0ca693a1bb26448916a81105cc,4,,,2018-08-29 00:00:00,2018-08-30 01:44:58
f1ad116b3cd3a668471e641bece92f7f,0030ff924c38549807645976adeef2c0,5,,,2018-04-17 00:00:00,2018-04-18 09:17:45
f4028d019cb58564807486a6aaf33817,00024acbcdf0a6daa1e931b038114c75,4,,,2018-08-15 00:00:00,2018-08-15 16:39:01
8a4c2e0e0ac32c7324b46b08bb0b5d7b,0064d74f7de7917d54768d7722ad56ac,5,,,2017-09-15 00:00:00,2017-09-16 11:09:37
377945166e0e849efe16da428aba83ac,00949655cdd8d0465e433a5e6c9643e5,5,Execelente vendedor,,2018-06-29 00:00:00,2018-07-01 17:00:44
73bedd3ee6355c16e28ac83690f8720a,0149c597dcc0963d7315f904495b631c,4,,,2018-05-01 00:00:00,2018-05-02 04:45:04
16dd1214a6f9a62fa22ad4830aa479c2,0036887767dea4bd43b1a88cd0d9477a,5,,Muito satisfeita com a compra e com a empresa!,2017-10-24 00:00:00,2017-10-24 19:41:59
11b7d47518bfd0ac4518c1f08c31f3e8,007bbb40c95870c0f75a7855f2636c65,5,Excelente,"Produto de ótima qualidade,muito fofo e super macio.",2018-04-27 00:00:00,2018-04-30 02:13:40
a6209b818df2c7684958f159ec0e6a4f,00c9f7d4b0e87781465e562dc109f6aa,4,,,2017-06-02 00:00:00,2017-06-04 11:47:35
4a27917375f4e53b41e52e201eec1739,012eab2625c5f8aaac6f37f2c19ef62f,5,,,2017-11-15 00:00:00,2017-11-20 06:41:36
a0729512464ea56a9327f3c4343f564f,012e93f8170eb75b2f2f650629d04517,5,,,2018-02-08 00:00:00,2018-02-11 21:08:45
219cb56781473bd4ee7023459372d25c,0046e1d57f4c07c8c92ab26be8c3dfc0,5,,,2017-09-30 00:00:00,2017-10-02 00:13:27
674c3073abf793f0da74ed3e1a029900,011a43bc9bb525517251ebb3ebc99b69,5,,,2018-05-01 00:00:00,2018-05-02 23:32:23
16b283e80d776c46baabf45eccabb112,00f86b368251d739f1896d41469b2b7a,5,Bom parceiro,Tudo certo recomendo,2018-08-29 00:00:00,2018-09-01 19:55:23
c84fd86b1e3ca4e8bcd4335f5e974160,00f8fc0cb9d9b7813f1f54fbd75426f1,5,,O produto chegou antes do prazo previsto.,2018-02-02 00:00:00,2018-02-04 00:12:44
4377f5b8083a562048accc7d6900973b,00d29386638bbfd1331a2cd7ab91b5b5,5,,"Capinha veste bem certinha, não atrapalha nos botões laterais, pois é bem maleável. A película não colou completamente.",2017-10-05 00:00:00,2017-10-07 20:12:48
fcc5ea863d8c062899f2e4e32889eb7e,008dc31c0ae7121f2791953ae5f532c3,5,,,2018-01-30 00:00:00,2018-02-01 12:19:26
ba1095d3d8706d4f7db077ce305e75fe,00bd50cdd31bd22e9081e6e2d5b3577b,4,,,2018-01-23 00:00:00,2018-01-23 19:09:17
bd1dcfd26e525cbbae5ec69ddd506c29,007ec946d4f798caf2b43c9d44c56421,5,,,2017-12-07 00:00:00,2017-12-08 08:43:36
174a50ecc3181301a3585ff14ab5f98b,001427c0ec99cf8af737bd88e92fd444,2,,,2018-04-26 00:00:00,2018-04-29 11:07:36
039ef96530dd7e9ce0910d86a129103f,01115c06246220def210911556bdc0e5,1,,Recebi apenas 1 unidade e comprei 2. Tento ligar toda hora na lannister.com e não consigo. Já enviei reclamação e solicitação de resposta varias vezes sem retorno. ,2018-04-04 00:00:00,2018-04-04 10:49:50
27efd1b64b5b9d292ba7ac4c35bfa8ee,007c7cb12ef3567531307ca78d395758,2,,,2018-03-13 00:00:00,2018-03-14 11:03:34
896e022be4ff3920f1c4fec42b4bb73b,00998f38df3012359ef195ca75ebb329,4,,,2018-05-19 00:00:00,2018-05-21 18:12:48
25434b3dfb19d0aafcf17660729504bc,00cb9736c0b43d6c1e2fbb2b88e69f6a,5,,,2018-02-17 00:00:00,2018-02-20 14:13:48
f5abe05962e90915a4b48b2a12327ace,011c899816ea29773525bd3322dbb6aa,2,Achei estranha a embalage,"Recebi o produto numa embalagem de papel, geralmente esses relógios vem numa embalagem de materiais duro etc, fiquei com medo de ser falsificado. ",2018-05-16 00:00:00,2018-05-20 11:58:09
c13699f8e389acea5f406e527f0edfb3,00482f2670787292280e0a8153d82467,5,,,2017-02-16 00:00:00,2017-02-17 10:32:17
db9367af3aa46701c92947007fd9e03e,0122e81ff800460e44bb9c983ff2a2fd,4,,"Compra sem problemas, produto OK entregue no prazo.",2018-03-29 00:00:00,2018-03-30 01:42:06
7ad526713c05aef02533f1dd26da23da,01218a8a807fc187849529e6f12237a9,5,,,2017-11-02 00:00:00,2017-11-05 01:08:08
fe834b106b4db9ef005f6af87609e264,00f1a34f176151c4dcbd802c244e1072,5,,,2018-08-23 00:00:00,2018-08-24 16:47:36
11f5075589083d80ba9698a5b8e3b85a,00cfabbe2a93b70beeec4894f86712a8,5,,tudo ok com produto e entrega,2017-06-23 00:00:00,2017-06-23 23:21:07
1fa91563e11a3d1a10e7bbb68399d365,01235dc626dcf13283207ba7f36a959a,5,,,2018-08-07 00:00:00,2018-08-07 18:19:23
18919e64014d2dee5a2ebf850802ec61,008cfe221ab054c89bc31720098cca51,3,,,2018-08-15 00:00:00,2018-08-16 10:28:18
b556d50a332264879cd04f5a267efc48,00b47ee856118583dbec7d1f9b18d847,4,,,2018-04-10 00:00:00,2018-04-11 15:53:20
9cac16db2e83912be43f32354c9f120f,011375f941b3695c3c3ee58bfe0d3655,5,,,2017-10-07 00:00:00,2017-10-09 22:24:43
b0a328e40d9916676955c5079a669420,01311f2795d8463a11f9422173687696,5,,,2017-11-08 00:00:00,2017-11-26 10:39:07
0060224a4750ca9f2df557474bcfb605,00a13ab02fbe82f78cd84f14e41564ed,5,,,2017-12-15 00:00:00,2017-12-16 08:09:37
1058e995a9dd28f58bff16e0ff114417,011abf147a69ba486bae3a74b6cd1814,5,,,2017-05-23 00:00:00,2017-05-23 23:22:16
ea56517f21f9a2ccde6047f836c76fb9,00946f674d880be1f188abc10ad7cf46,4,,"Entrega rápida, no prazo. O bebedouro é muito bom.",2017-12-18 00:00:00,2017-12-20 15:00:30
ac791c0d5046bf28183b385b303dec25,0143924743f240e1fdcd6a8918fbe147,5,,,2017-07-22 00:00:00,2017-07-25 22:45:10
8310a5e3eba617e7001736220b7afc51,0079bca8e89bd52fdb87408e4f3fb94d,5,,"Segunda compra com esta empresa, muito bom o produto e o prazo de entrega sempre antecipado ,muito obrigado!",2018-05-09 00:00:00,2018-05-10 01:13:03
396eacbff771557619771e8d4b58ee77,002f19a65a2ddd70a090297872e6d64e,3,,Minha mercadoria não chegou e ninguém entrou em contato para resolver nada...,2018-04-18 00:00:00,2018-04-20 05:01:01
446f85d6a0b245da5e2884422dbe73ef,00f98eaeddb9debc8df8cb27e08216d4,5,,Entrega rápida e produto bem embalado.,2017-10-24 00:00:00,2017-10-26 15:11:20
1b3107b34780f9287128e02c3b4022da,00d4439957b7fd3f8da4a33a965817fb,5,,Ótima entrega rápida excelente loja comprarei sempre .,2017-05-04 00:00:00,2017-05-08 16:37:27
28b8de03073719ee531b07a5fe97228d,00fe20fc069833ab95021b46d6862646,5,Muito bom!,"Gente recebi meu relógio em 2 dias, muito rápido, o produto certinho, estou muito satisfeita.Recomendo!",2018-04-28 00:00:00,2018-04-29 13:25:04
51185d0df3927488308d31360c734f5a,010e7dda85fff564e8b7076ae3928efb,1,,"vou avaliar quando receber meu outro produto.Comprei dois do mesmo e recebi um.Porttanto, não considero que o pedido foi entregue",2017-12-13 00:00:00,2017-12-14 10:33:08
5c21268a0f8bae726edb3aa4db3e6bde,0036757472ece3dde52fd4bfd929c90e,2,Mesa com cavaletes ,"Demora absurda para entrega, dentro do prazo especificado por eles, mas ainda sim muito demorado!",2018-08-10 00:00:00,2018-08-14 02:57:36
85da16503a576748ee5544bd8a5b9355,002b4e6fa42cd4a22cc86abc18fe9c05,5,,Produto de bom custo beneficio.,2018-03-20 00:00:00,2018-03-21 09:57:37
3ab67a77b18d6752676fde29dea5e346,01029b44abe6e15c8df48b1b759ab437,5,,,2018-07-06 00:00:00,2018-07-06 22:34:46
71d5dd15707c2463aaf6bf469460337c,003a7f59d7e08a9c61d9e2881fe6459c,5,,,2018-08-28 00:00:00,2018-09-02 20:38:38
1422561645d5ca46cdf7e2b37e162c0d,00d50baf1bc56a3c59de1810a6b84b0d,3,,quero saber o motivo de não ter sido entregue o produto - 2 pares de anjos de rede,2017-06-25 00:00:00,2017-06-27 11:53:57
4473352c621784b3251766ad8cbfa984,0084209c576daad6ff4534902fcb4892,3,,,2017-07-19 00:00:00,2017-07-19 19:35:57
748bb9e62140cc4a7a3a6d871569451e,011667ae100a333a3051c9a23e3f0283,5,,Entrega bem antes do prazo extipulado,2017-12-08 00:00:00,2017-12-09 11:33:20
963e12d9a7c84e15c199bb5f062e599f,001e7ba991be1b19605ca0316e7130f9,5,,,2017-03-29 00:00:00,2017-03-31 14:40:45
182365ddd5d2262fe3152df43225a78f,005997dca4c1fc45066d0a03d54a6469,5,,,2018-04-14 00:00:00,2018-04-15 08:06:28
4fc2f7b9e0e4c5c672ff6de75d37ed4b,00f7c5b41250e0126ced62d612ff4711,5,,"o prazo de entrega , muito antes . otimo, eu adorei. ",2018-01-24 00:00:00,2018-01-25 15:06:43
d78aa3d7bd8479bce9500c7b35fe0357,011f9dff2545a2cf8ac1809faed3ec88,2,,,2017-08-10 00:00:00,2017-08-11 09:58:45
84a40189927f97f05285dc6f841a7561,006557c3221c1fcd02b0106343ab357b,5,,,2018-03-03 00:00:00,2018-03-06 02:07:14
c8ab2a6e0022e1db1f92e4bfeb57f724,00bf1320ffb5fe47a845feca16c0e0b4,5,,Loja recomenda ,2017-10-27 00:00:00,2017-10-27 09:20:57
3bf1853a5cc1c40ba2fc20bb37967e09,00ed64bc080d87b4ab7f0c433bc5e98f,5,,Muito bom,2017-06-08 00:00:00,2017-06-09 00:46:42
6bcec201f01e14dac82b5dde47209a53,0132d77609dd6e1867515ec57d898c10,4,,Recomendo essa loja,2017-10-10 00:00:00,2017-10-13 01:38:59
6ef7f7fe808269bfcaa4ff5a3d1b1bb3,0029f17cf0e7640c5cb6825af681303f,5,,,2018-05-11 00:00:00,2018-05-14 13:13:34
e0a8a3c6ad3e841b294a4aa387faad52,00f426c7214575822c3cb44ea59ef0f6,5,Muito bom,"Veio tudo certinho, eu super recomendo esse produto.chegou antes do previsto.
",2018-07-26 00:00:00,2018-07-27 11:45:51
59617f7d53e405d92785018fad00b90e,0101aea69a09e1aa32caa6dbaba98503,5,,,2018-06-17 00:00:00,2018-06-18 13:48:35
9f84ea8a523ca1c8801460890ae82663,004ba47bb589cdbc485e6025bd6d3c81,5,,,2017-12-30 00:00:00,2017-12-31 11:07:46
97ca439bc427b48bc1cd7177abe71365,00010242fe8c5a6d1ba2dd792cb16214,5,,"Perfeito, produto entregue antes do combinado.",2017-09-21 00:00:00,2017-09-22 10:57:03
a015d06ca41cdcf47084943444fa27b9,01358622f65717728b3b2ec2cf4e8812,3,,,2017-11-01 00:00:00,2017-11-02 02:24:21
1907db2f7d12a28d0d59a6be497f038d,010d15deea8cae96ae86ea8097917a17,4,,,2018-04-18 00:00:00,2018-04-24 20:39:00
5e76628e62cc4cf41a3b8332a151622e,011405ae7b89def8ffb3468eb29c299d,4,,,2018-05-10 00:00:00,2018-05-12 17:04:05
7ff02a61c340c864ca6c4fb11e0675b9,014fc889637133d9075190ba873dfc03,1,,Bom comprei uma capinha Sony xa1 e veio xa1 ultra a película também veio errado,2018-01-25 00:00:00,2018-01-30 19:13:26
82a6bee6c7c4e62f4dbb17b8dd4b989e,00fb055886536063afa0dbee07a0944f,5,,,2017-06-02 00:00:00,2017-06-05 10:36:42
2668a27b2dca9e659dcf3b58e2a5d7d5,008ce8764db2e397e153000e017475b6,5,,,2018-05-24 00:00:00,2018-05-27 00:18:31
042e7423077b3c5fb84b3c538bea47e0,00c8be06a8029e300dabd52c7d4c6ad2,5,,Produto cfe o anunciado! Entregue no prazo...,2018-02-28 00:00:00,2018-03-01 00:49:31
4910a0d41fca570cb921f0090ed5c4f8,003cc6161d7a2593f2525cce0c330d32,5,Muito rápido a entrega! ,Amei o conj! Foi entregue rápido! O conj é perfeito ,2018-08-08 00:00:00,2018-08-08 22:10:40
3f0b17a6e67885ab5eab4a07f5f71918,00beb247698c6aae94e3f859d279e2cd,2,aguardando para avalia,Aguardando para avaliar ,2018-05-30 00:00:00,2018-06-01 22:17:17
a772ef874558736ae6892d83493fa6af,01156b662f3f47b249b5a8881d205f08,5,,,2017-09-28 00:00:00,2017-09-28 23:18:37
ef2ae354ddc887baeb9f400ac05f260f,00bdebefeb760588a3425fad9dfed3d9,5,,,2018-03-15 00:00:00,2018-03-16 13:13:19
8cb8a9c63307618f214c42789262aea2,0095790a64527ec83aeaaf99023c050e,5,,,2017-12-13 00:00:00,2017-12-13 22:00:26
940144190dcba6351888cafa43f3a3a5,00042b26cf59d7ce69dfabb4e55b4fd9,5,,Gostei pois veio no prazo determinado .,2017-03-02 00:00:00,2017-03-03 10:54:59
c7ae6b7ce2981450a84ea641f5b64dc0,00dfb074b5c910fbd08e04691c4b712f,5,,"De qualidade e entrega antes do prazo.
Recomendo ",2017-06-16 00:00:00,2017-06-16 22:47:27
40c67c837a6a1a69b3396c121ff9cc0a,01074135a88ffa5978eaadfc7f482f2b,5,,,2018-04-18 00:00:00,2018-04-19 00:45:03
a5445882ffc3019a22c09498da727100,00e6786fee8f476835c151a4d3fa9bf1,5,,,2018-03-22 00:00:00,2018-03-23 20:20:45
a9f67d4d31e4a27dea57c4b8db68e1a6,011105c3b5b8693eda1bfb1f152cec2a,2,,Não recebi o produto ainda.,2017-08-09 00:00:00,2017-08-17 13:25:55
673656c6a0a7245bc967eb5c5871b825,0113c9989fe6e5007795daec0633b405,4,,,2018-06-30 00:00:00,2018-07-03 08:37:06
c2d8b9ccf439d0bd793ce458be78f738,00f57f2ccce2a2e3f393fe8f5e616e0d,5,,,2018-07-17 00:00:00,2018-07-18 19:23:22
2bf3890219fda8d54c35c8b70253fb7f,00345f338696283410b7977d2e3efc89,5,,,2018-08-31 00:00:00,2018-09-02 16:58:33
6322c405c0f34bf3ad870fd1a6b1fced,0006ec9db01a64e59a68b2c340bf65a7,5,Boa,Excelente serviço de compras on line.,2018-07-31 00:00:00,2018-08-01 23:05:10
f57ff1aec07193a06f4fc055cc660091,00ab210695a17fe10e6b23616ae5bc97,4,Boa loja,Bom ,2018-06-20 00:00:00,2018-06-21 11:22:52
7e62fffcba18d00947831fde1d36fc7d,00eef7fe9e315a85d1a61a50cccb2494,5,,,2018-02-25 00:00:00,2018-02-26 17:56:10
27c3a25574444e27146a2947293b5759,01237c761ffb72594a466ed514518af0,5,,,2018-07-11 00:00:00,2018-07-14 02:25:33
0ae6b9f0a26a4300075e146a1dd38516,00ad1a02d4d9decad15c7e8f8a9470cc,2,,Frete muito lento! ,2018-08-18 00:00:00,2018-08-19 17:11:48
225b6952d36e8d5d5c46f0faae4c9827,012973f4cb6743d00d7e2644ddc8804c,5,,,2017-02-07 00:00:00,2017-02-10 03:47:02
c387f66eefa39ad9538f89141f929b53,01255808a3d38a8dd69aa93265a4cb88,1,,produto melhor do que o esperado.Valeu,2018-02-02 00:00:00,2018-02-05 18:08:22
7ecb82e62756c3a6b40c9db6a00b9b9d,00b2d2f2b5f7b98e6b1828764660134e,4,RECOMENDO ,"RELOGIO LINDO ,POREM ELE É PEQUENO ,ESTOU ACOSTUMADA COM RELOGIOS TIPO FAUSTAO RS ,MAS ESSE BEM LEVE ,SÓ QUE VEIO CAIXA DE PAPEL BEM INFERIOR POR SER CASIO ",2018-08-16 00:00:00,2018-08-17 11:00:30
06f45fcd8b9b54c30b0de110eb849228,000e63d38ae8c00bbcb5a30573b99628,3,,5,2018-03-28 00:00:00,2018-03-28 18:32:10
8fbcaf3ab7fd4c8fa59097a866873c09,00858d03144cc35cfd1dd043647e7c88,4,,,2018-03-23 00:00:00,2018-03-24 11:35:56
c7695defb8fb8eb8eeb8c4dc0f6558ea,00f1cc7439ccb8671133776d1829faf5,4,,,2017-12-02 00:00:00,2017-12-05 15:15:02
267baa054eeca55460962aa0cb50df81,00e4050fe32e786290a29c61141e979f,5,,,2017-08-25 00:00:00,2017-08-26 02:15:59
be73f1f6aa0093c8ab5706df396b31eb,00ea690fe8c5eba029a3884243a02352,5,,,2017-12-16 00:00:00,2017-12-17 00:35:00
7f05ffaf413a01b93e9cbe3e527a91ab,004345d16a1ab2c21962992c721c8643,5,Bom.,"Recebi tudo certinho, recomendo.",2018-07-12 00:00:00,2018-07-12 20:59:46
c62fad0a8dd9f5af876adc1e2041758d,00337fe25a3780b3424d9ad7c5a4b35e,5,,,2017-09-28 00:00:00,2017-09-28 21:44:15
1e62f9d5cf5ccb955bfee492ab431d59,011bf86f1b7dacebda2c874333cf656b,1,,"Venho apenas um lustre, e eu comprei 2 fico no aguardo.",2018-03-22 00:00:00,2018-03-26 22:41:31
a3178786589189e899a91908284a5bd8,00fb278a99144cc1004b3ed1452ff5e1,3,,,2017-03-11 00:00:00,2017-03-12 22:35:04
7b207563e4dff6404c66d65997966b7c,00e6bc6b166eb28b4502c1cad4457248,5,"Produto lindo, delicado..","Lindo relógio, não é muito grande, ótimo pra quem tem o pulso fino como o meu.
A loja está de parabéns.. produto chegou bem antes do prazo.. e com uma surpresa!
Obrigada!!
",2018-07-06 00:00:00,2018-07-06 22:02:45
d9747eff1b4a8de45209f818efc17cd1,0132fef017ccf586491ca3685de667df,5,,,2018-06-08 00:00:00,2018-06-08 21:36:31
5d69f7c4509fd0df3222e86c060c9d0e,00f6dbc6195397197ee147ee45607a2c,5,,,2017-05-18 00:00:00,2017-05-22 12:04:55
0dd2be2fade8f4c15fd986a6b35edbe8,00378c6c981f234634c0b9d6128df6dd,4,,,2018-02-27 00:00:00,2018-09-24 01:28:27
8556934ed866a436e1cbe64536234d7f,00d0ff2017f9ea13dd7eec7470ca473a,5,100%,Ótimo ,2018-06-28 00:00:00,2018-06-30 18:04:44
c5bb039b82c3df601921179000483ae9,00efb72d8e18533f736e86770705d094,4,,"produto conforme anuncio, aguardar quanto aos resultados",2018-06-14 00:00:00,2018-06-15 12:19:28
3377008b1325b226aed063d454f83fb7,0091a677651feaf5a08d7bb147681e14,4,Entrega no prazo,"Meu pedido foi entregue bem antes do prazo, obrigado, super recomendo.",2018-08-29 00:00:00,2018-08-31 20:46:10
5475f270a8a341a0c48262e678dfe190,0115d160c5fbd758a139ff90821db60d,1,,,2017-09-19 00:00:00,2017-12-22 20:37:01
10f62fdeea5332995b98c326bc9a9ee4,00b4846d477a7baf5d4e47970bc08c7e,5,,.,2018-01-31 00:00:00,2018-02-02 22:04:24
0b5c8a5de69548f277a793e3a65fbaa9,013bc5ce14f856d31efc8bebdc3a278f,5,,,2017-02-15 00:00:00,2017-02-17 19:00:52
fb2dc0887b260ad8fa4f6fb83c74071d,00c95282163553a982f38481f9488481,4,,,2017-08-18 00:00:00,2017-08-19 00:12:31
bd186ba5b34b4f246234fa2c0d17254b,00a1e977cf6e672402963940db55d919,5,,,2018-07-28 00:00:00,2018-07-28 20:41:40
12d2bc331d283befc71eb3882cb4a570,010d6db2f77220b394f147836c94f27b,3,,,2018-07-22 00:00:00,2018-07-24 18:44:18
e0f22f5095fcf60e28abd7aed98dadea,0098dbda25722a3f019fe252a0cd10b3,4,,Muito bom,2017-10-03 00:00:00,2017-10-05 21:56:45
